likeCount,dislikeCount,shareCount,commentCount,bookmarkCount,ratingValue,pageViews,clickEvents,scrollDepth,timeOnPage,sessionDuration,sessionCount,commentText,sentimentScore,feedbackCategory,deviceType,browserName,osName,screenResolution,networkType,ipAddress,geoLocation,locale,userTier,interestTags,ageRange,gender,funnelStage,cartItemsCount,abandonedCartFlag,abTestGroup,followerCount,followingCount,groupMemberships,mentionCount,community,like_per_comment,share_per_view,interaction_intensity,engagement_score,activity_ratio
397,62,364,187,111,4.4,297,67,52.0,124.9,3189.8,35,Could be better,0.66,Negative,Desktop,Opera,iOS,1366x768,WiFi,5.110.106.9,"-75.088782, 11.238274",en_US,Premium,Tech,45-54,Male,Consideration,6,False,Variant A,5338,3859,20,98,Tech,2.122994652406417,1.2255892255892256,618,316.5,0.03915605994106214
926,79,413,36,81,4.7,359,193,89.6,540.1,3238.7,15,Needs improvement,-0.19,Negative,Tablet,Firefox,Linux,1366x768,4G,236.42.175.171,"27.036564, -16.091113",es_ES,Free,Travel,25-34,Male,Awareness,0,True,Variant B,2984,1163,47,14,News,25.72222222222222,1.15041782729805,642,509.6,0.16676444252323464
891,81,40,88,193,2.0,360,3,62.5,355.1,1492.0,16,Great!,0.93,Negative,Tablet,Firefox,MacOS,1366x768,Ethernet,184.98.217.60,"43.860877, -99.860774",de_DE,Enterprise,Travel,35-44,Female,Awareness,10,True,Variant B,8221,3040,15,54,News,10.125,0.1111111111111111,131,405.30000000000007,0.23800268096514746
17,96,293,189,147,3.5,764,9,78.4,13.5,3224.8,10,Not bad,-0.64,Positive,Mobile,Edge,iOS,2560x1440,WiFi,208.186.242.22,"84.566849, 144.487707",en_US,Premium,Fitness,55+,Male,Consideration,5,False,Variant A,2704,2888,22,93,Sports,0.08994708994708994,0.38350785340314136,491,147.2,0.004186306127511783
225,37,341,266,94,4.3,633,93,43.3,138.7,479.3,23,Awesome!,-0.86,Neutral,Mobile,Safari,Windows,2560x1440,5G,110.96.103.215,"-12.045361, 4.299516",de_DE,Free,Fitness,18-24,Female,Decision,15,False,Control,4479,4607,38,36,Sports,0.8458646616541353,0.5387045813586098,700,254.9,0.28938034633841014
501,26,119,98,193,4.2,123,149,72.6,36.4,2292.3,26,Not bad,0.03,Positive,Desktop,Opera,Windows,1440x900,WiFi,106.190.33.160,"65.094954, 120.712259",en_US,Free,Travel,35-44,Other,Decision,9,True,Variant B,8952,1614,20,20,News,5.112244897959184,0.967479674796748,366,275.0,0.015879247916939315
549,95,410,289,152,1.3,282,77,82.1,384.3,3368.4,40,Awesome!,0.17,Positive,Mobile,Safari,Windows,1920x1080,4G,72.219.78.19,"32.094824, 163.977787",fr_FR,Free,Fitness,35-44,Female,Consideration,3,True,Control,2543,1923,11,28,Sports,1.8996539792387543,1.4539007092198581,776,415.6,0.11408977556109726
852,36,475,3,128,3.7,76,127,60.8,493.5,391.1,29,Great!,-1.0,Neutral,Tablet,Safari,Windows,1280x720,4G,248.77.250.104,"8.679845, -43.657860",en_US,Enterprise,Tech,55+,Female,Awareness,5,True,Variant A,5027,3626,42,28,Tech,284.0,6.25,605,496.70000000000005,1.261825620046024
411,26,81,142,91,2.8,84,118,26.3,35.6,2371.0,16,Needs improvement,0.91,Neutral,Mobile,Safari,iOS,2560x1440,WiFi,30.78.82.162,"50.486256, -133.024120",fr_FR,Free,Travel,25-34,Female,Awareness,16,False,Variant B,4974,2889,31,7,News,2.8943661971830985,0.9642857142857143,341,226.20000000000002,0.015014761703922396
584,46,178,243,177,2.9,68,142,47.2,580.2,1226.3,12,Awesome!,-0.45,Neutral,Mobile,Opera,iOS,1440x900,5G,244.250.197.109,"-30.197610, 65.140343",es_ES,Premium,Tech,55+,Male,Awareness,9,True,Control,4722,1984,0,84,Tech,2.403292181069959,2.6176470588235294,563,353.3,0.47313055532903864
854,65,399,199,31,2.5,29,7,89.0,197.2,515.8,12,Not bad,-0.15,Neutral,Tablet,Opera,MacOS,2560x1440,4G,37.130.58.89,"53.496024, -138.792168",es_ES,Free,Fashion,18-24,Other,Consideration,5,True,Control,7989,1677,1,42,Gaming,4.291457286432161,13.758620689655173,605,504.20000000000005,0.38231872818922064
878,99,431,245,180,4.9,187,50,18.1,431.0,382.0,43,Not bad,-0.97,Negative,Tablet,Chrome,iOS,2560x1440,WiFi,0.92.45.197,"-35.585704, -53.396012",fr_FR,Free,Food,18-24,Female,Awareness,5,True,Variant B,6676,1465,47,98,News,3.583673469387755,2.304812834224599,726,547.5,1.1282722513089005
474,97,469,95,170,4.6,98,169,17.0,507.6,1974.1,49,Great!,0.09,Neutral,Tablet,Safari,Windows,1440x900,5G,202.58.54.154,"-79.486987, 20.841911",fr_FR,Free,Tech,45-54,Male,Decision,4,True,Variant B,2823,4937,30,97,Tech,4.989473684210527,4.785714285714286,733,366.3,0.25712983131553624
800,16,73,228,94,3.2,774,71,24.8,583.1,1426.9,28,Not bad,0.74,Negative,Mobile,Opera,MacOS,1366x768,Ethernet,166.87.166.212,"-27.133746, 69.393746",en_US,Premium,Tech,18-24,Other,Awareness,9,True,Control,8404,2016,38,56,Tech,3.508771929824561,0.09431524547803617,372,396.9,0.40864811829840914
37,31,185,65,1,3.9,19,111,71.2,487.5,3407.2,13,Needs improvement,-0.18,Neutral,Desktop,Edge,Android,2560x1440,Ethernet,165.79.93.81,"-6.606870, 17.180953",es_ES,Enterprise,Fashion,55+,Female,Decision,16,True,Control,1416,1167,14,87,Gaming,0.5692307692307692,9.736842105263158,361,83.39999999999999,0.14307936135243016
499,46,292,299,131,3.7,744,41,76.2,421.0,1665.4,47,Awesome!,-0.42,Negative,Mobile,Chrome,iOS,1920x1080,4G,1.242.143.37,"-7.273235, 103.533521",en_GB,Enterprise,Fitness,25-34,Female,Awareness,4,False,Variant A,5741,3464,0,68,Sports,1.6688963210702341,0.3924731182795699,632,360.1000000000001,0.25279212201272966
377,80,36,232,131,3.7,60,146,92.5,593.1,1536.9,14,Could be better,0.87,Negative,Tablet,Edge,iOS,1366x768,5G,236.67.238.164,"-2.957261, 103.964143",fr_FR,Free,Fashion,25-34,Female,Consideration,11,True,Control,9456,1907,40,49,Gaming,1.625,0.6,414,221.10000000000002,0.38590669529572513
435,72,379,164,73,2.2,821,144,24.0,96.2,493.7,37,Great!,0.65,Positive,Mobile,Safari,Linux,1440x900,Ethernet,112.2.130.70,"86.181973, 1.037129",es_ES,Enterprise,Fashion,55+,Male,Consideration,2,False,Control,3038,907,15,46,Gaming,2.652439024390244,0.46163215590742995,687,327.8,0.19485517520761597
838,56,278,285,54,4.6,120,48,65.6,176.9,2370.6,36,Great!,0.11,Negative,Mobile,Firefox,Windows,1280x720,Ethernet,1.164.88.251,"-84.001114, 118.998787",de_DE,Free,Fitness,35-44,Male,Awareness,11,True,Variant A,6840,4511,34,54,Sports,2.9403508771929823,2.316666666666667,611,481.0,0.07462245844933772
550,4,275,199,183,4.0,224,192,46.1,122.5,3150.4,8,Great!,-0.51,Neutral,Desktop,Chrome,Windows,1920x1080,4G,247.184.205.151,"23.392558, 97.776526",en_GB,Free,Fitness,18-24,Male,Awareness,13,True,Variant B,6574,3422,49,85,Sports,2.763819095477387,1.2276785714285714,666,360.6,0.03888395124428644
151,57,348,281,97,3.4,258,59,68.6,89.3,3064.3,31,Could be better,-0.52,Positive,Tablet,Edge,Linux,2560x1440,Ethernet,239.105.163.192,"-72.627528, 54.008736",es_ES,Free,Fitness,35-44,Female,Decision,9,True,Control,9619,4916,42,36,Sports,0.5373665480427047,1.3488372093023255,688,230.7,0.029142055281793554
269,37,117,43,31,2.0,670,189,29.8,77.5,415.5,37,Awesome!,-0.61,Neutral,Desktop,Edge,MacOS,1440x900,4G,128.133.55.206,"-17.982520, 148.591519",de_DE,Free,Tech,55+,Female,Decision,17,True,Control,2133,3755,6,45,Tech,6.255813953488372,0.1746268656716418,349,154.4,0.1865222623345367
127,31,101,43,125,3.2,997,80,95.4,405.0,1355.6,10,Great!,-0.61,Positive,Mobile,Safari,iOS,1440x900,4G,122.91.90.248,"-20.518800, -147.780440",en_GB,Premium,Food,35-44,Female,Consideration,0,False,Control,3229,556,49,15,News,2.953488372093023,0.10130391173520562,224,102.19999999999999,0.2987606963706108
646,89,51,83,134,2.1,331,6,26.4,292.8,3021.1,35,Needs improvement,0.09,Negative,Desktop,Safari,Android,1440x900,Ethernet,0.233.32.192,"-72.176068, -116.565184",es_ES,Free,Tech,25-34,Other,Decision,8,True,Variant B,6287,4935,41,36,Tech,7.783132530120482,0.1540785498489426,140,303.70000000000005,0.09691834100162193
381,35,75,67,171,2.2,178,60,75.1,500.6,3505.4,11,Could be better,0.59,Negative,Desktop,Firefox,Windows,1366x768,WiFi,175.227.217.41,"63.142239, 134.996398",en_GB,Premium,Fashion,25-34,Other,Decision,5,True,Variant A,6779,2787,27,96,Gaming,5.686567164179104,0.42134831460674155,202,205.4,0.14280823871740744
381,92,338,205,140,4.7,913,108,62.2,85.2,412.0,15,Could be better,0.95,Negative,Tablet,Opera,MacOS,1280x720,4G,127.23.226.104,"-37.196397, 42.857315",es_ES,Free,Fashion,18-24,Male,Consideration,3,True,Variant A,7344,4893,5,16,Gaming,1.8585365853658538,0.3702081051478642,651,308.8,0.20679611650485438
353,47,101,98,153,3.5,332,101,10.3,83.9,2095.7,44,Great!,-0.26,Negative,Desktop,Edge,Windows,2560x1440,Ethernet,228.194.60.34,"-58.675341, -45.271068",es_ES,Free,Tech,18-24,Other,Decision,1,True,Variant B,4412,1595,11,95,Tech,3.6020408163265305,0.3042168674698795,300,206.4,0.04003435606241352
779,48,93,41,20,1.9,524,39,36.1,137.7,839.2,30,Needs improvement,0.13,Neutral,Desktop,Firefox,Linux,2560x1440,5G,77.178.114.29,"-4.246447, 84.034381",fr_FR,Premium,Tech,45-54,Male,Consideration,2,True,Control,2129,727,18,44,Tech,19.0,0.17748091603053434,173,349.7,0.1640848427073403
490,54,458,11,6,2.9,828,132,64.3,285.1,2131.7,26,Not bad,-0.48,Negative,Desktop,Firefox,Linux,1920x1080,4G,72.3.54.83,"-6.607077, -139.170111",es_ES,Premium,Fitness,45-54,Other,Decision,5,True,Control,4635,719,36,74,Sports,44.54545454545455,0.5531400966183575,601,336.2,0.1337430220012197
211,43,422,10,21,4.3,606,164,77.2,254.1,3078.1,39,Needs improvement,0.53,Negative,Mobile,Firefox,Android,1366x768,4G,44.24.134.91,"-73.370907, -94.084102",de_DE,Free,Tech,55+,Other,Consideration,8,True,Variant B,8937,2615,45,3,Tech,21.1,0.6963696369636964,596,215.1,0.08255092427146617
199,71,308,190,168,4.1,358,49,93.7,56.7,1692.4,36,Not bad,0.22,Neutral,Tablet,Safari,Linux,1366x768,Ethernet,48.34.20.159,"76.888065, -132.082834",en_GB,Enterprise,Tech,45-54,Male,Consideration,12,False,Variant A,4811,3870,7,83,Tech,1.0473684210526315,0.8603351955307262,547,226.8,0.03350271803356181
874,34,315,151,20,1.2,753,37,99.3,31.3,2920.9,44,Could be better,0.36,Positive,Mobile,Opera,MacOS,1366x768,WiFi,185.117.63.208,"49.796277, -143.101003",en_GB,Enterprise,Fitness,18-24,Female,Decision,5,False,Variant A,3407,1522,23,46,Sports,5.788079470198675,0.41832669322709165,503,476.3,0.010715875243931665
63,9,117,162,138,4.1,578,84,47.2,396.7,2176.1,39,Needs improvement,-0.81,Neutral,Desktop,Firefox,Android,1920x1080,5G,14.97.72.165,"-9.642736, 138.983446",fr_FR,Free,Travel,35-44,Male,Consideration,17,True,Variant B,3445,767,2,79,News,0.3888888888888889,0.20242214532871972,363,106.5,0.18229860760075364
485,1,7,192,9,1.9,432,134,12.5,156.9,2693.0,44,Could be better,0.88,Neutral,Desktop,Chrome,iOS,1920x1080,WiFi,247.56.38.90,"76.591888, 104.927375",fr_FR,Enterprise,Fashion,18-24,Male,Consideration,14,False,Variant B,3834,3458,35,6,Gaming,2.5260416666666665,0.016203703703703703,333,235.4,0.05826216115855923
694,51,253,20,137,1.7,374,36,94.3,369.4,983.5,26,Great!,-0.22,Positive,Desktop,Chrome,Windows,1440x900,WiFi,209.10.250.95,"12.758703, -41.669699",es_ES,Enterprise,Fashion,25-34,Male,Decision,9,False,Control,5549,3207,25,18,Gaming,34.7,0.6764705882352942,309,371.2,0.3755973563802745
780,72,495,159,8,2.7,932,151,64.8,91.1,1851.1,13,Could be better,-0.97,Neutral,Desktop,Firefox,iOS,2560x1440,4G,140.209.237.15,"-11.115631, -28.291929",en_GB,Enterprise,Fashion,35-44,Other,Awareness,10,True,Variant B,2116,2391,9,99,Gaming,4.90566037735849,0.5311158798283262,805,493.1,0.04921398087623575
415,85,36,235,118,4.8,515,51,73.9,233.8,3331.4,17,Awesome!,-0.23,Neutral,Mobile,Safari,Linux,1440x900,5G,135.196.43.136,"-71.326615, -163.322098",es_ES,Premium,Food,45-54,Male,Decision,6,False,Variant B,8989,1456,25,29,News,1.7659574468085106,0.06990291262135923,322,235.60000000000002,0.0701807048087891
257,18,410,2,3,2.5,748,47,97.1,445.9,308.0,48,Great!,0.67,Negative,Mobile,Safari,iOS,1366x768,Ethernet,246.249.239.146,"-70.253766, -87.911546",en_GB,Free,Fashion,25-34,Male,Consideration,1,True,Variant A,2622,2139,28,73,Gaming,128.5,0.5481283422459893,459,226.50000000000003,1.4477272727272728
817,50,464,282,14,2.2,745,37,29.7,78.5,1686.4,26,Awesome!,0.03,Positive,Tablet,Edge,Windows,1920x1080,WiFi,84.59.155.70,"-61.463319, 87.756582",en_GB,Premium,Tech,25-34,Male,Consideration,15,False,Variant A,2014,1271,30,86,Tech,2.897163120567376,0.6228187919463087,783,523.8,0.0465488614800759
569,69,84,261,182,4.0,56,97,80.0,137.2,951.0,5,Great!,-0.51,Negative,Mobile,Opera,Windows,1280x720,5G,96.36.105.150,"80.618905, 115.885852",en_GB,Free,Travel,18-24,Male,Decision,15,False,Control,6850,3580,20,76,News,2.1800766283524906,1.5,442,323.2,0.14426919032597266
71,83,303,158,20,3.7,992,157,78.9,443.3,577.5,42,Great!,-0.29,Neutral,Tablet,Chrome,Android,1440x900,WiFi,73.70.100.78,"62.984974, 148.429136",en_US,Enterprise,Fashion,45-54,Female,Awareness,4,False,Variant B,977,541,27,45,Gaming,0.44936708860759494,0.30544354838709675,618,152.9,0.7676190476190476
348,99,49,72,112,1.3,448,115,84.5,461.8,1178.2,20,Needs improvement,-0.06,Positive,Mobile,Opera,Android,2560x1440,5G,166.122.69.153,"-42.986140, -2.290199",en_GB,Premium,Fashion,55+,Other,Consideration,6,False,Variant B,9631,2095,19,10,Gaming,4.833333333333333,0.109375,236,179.5,0.39195382787302663
978,88,45,43,60,3.3,410,130,37.2,348.8,2949.4,37,Needs improvement,0.75,Neutral,Desktop,Firefox,Windows,1280x720,WiFi,105.87.233.215,"85.781169, 59.337530",fr_FR,Free,Fashion,25-34,Female,Decision,7,True,Variant B,8759,375,9,33,Gaming,22.74418604651163,0.10975609756097561,218,419.30000000000007,0.11826134128975385
760,84,115,268,139,3.6,240,93,64.3,286.6,3445.7,32,Not bad,-0.06,Positive,Tablet,Edge,iOS,1366x768,WiFi,110.250.136.132,"-22.420398, 121.235204",en_US,Free,Travel,18-24,Male,Awareness,8,False,Variant B,5169,3267,12,20,News,2.8358208955223883,0.4791666666666667,476,406.0,0.08317613257103057
272,88,244,76,198,3.3,419,24,50.5,36.0,875.0,26,Not bad,-0.66,Positive,Mobile,Chrome,Android,1366x768,4G,86.201.246.59,"-64.513651, -160.950363",de_DE,Premium,Food,45-54,Female,Awareness,0,True,Variant B,933,971,39,60,News,3.5789473684210527,0.5823389021479713,344,217.0,0.04114285714285714
284,32,291,36,75,4.8,559,125,14.7,581.4,2971.5,21,Great!,-0.6,Positive,Mobile,Edge,Android,1280x720,4G,165.2.69.190,"36.959830, 94.665485",es_ES,Enterprise,Fitness,18-24,Female,Decision,0,True,Variant B,2044,2444,28,34,Sports,7.888888888888889,0.5205724508050089,452,215.6,0.1956587582029278
689,10,366,137,161,1.4,88,76,49.7,61.3,1323.9,5,Great!,-0.18,Negative,Desktop,Chrome,MacOS,1440x900,WiFi,246.60.37.243,"-16.802340, 121.507441",fr_FR,Enterprise,Tech,35-44,Male,Awareness,13,True,Variant A,1248,4113,20,38,Tech,5.029197080291971,4.159090909090909,579,428.90000000000003,0.046302590830123114
897,46,178,3,43,1.3,629,116,33.8,328.7,3096.9,2,Not bad,-0.82,Neutral,Desktop,Chrome,iOS,1920x1080,Ethernet,152.205.39.201,"-68.866394, 125.704394",fr_FR,Premium,Travel,55+,Female,Awareness,16,True,Variant A,2365,2450,39,24,News,299.0,0.28298887122416533,297,417.1,0.1061383964609771
607,8,372,56,80,2.1,213,168,86.0,123.9,1403.3,37,Awesome!,0.17,Neutral,Desktop,Safari,Linux,1280x720,5G,80.191.110.194,"11.160226, -75.228728",fr_FR,Enterprise,Food,35-44,Other,Awareness,11,False,Variant A,15,133,24,92,News,10.839285714285714,1.7464788732394365,596,373.59999999999997,0.08829188341765838
899,40,101,97,83,3.9,418,193,29.8,571.7,1771.0,34,Could be better,0.41,Neutral,Desktop,Safari,Windows,1366x768,4G,222.124.174.51,"23.154733, -98.585139",de_DE,Premium,Fashion,45-54,Other,Awareness,11,True,Control,8196,1137,28,46,Gaming,9.268041237113403,0.24162679425837322,391,417.6,0.3228119706380576
57,39,320,251,153,3.5,344,102,77.1,380.5,1016.1,17,Awesome!,0.86,Negative,Desktop,Safari,iOS,1440x900,5G,3.247.134.233,"3.867032, -21.415130",en_GB,Enterprise,Food,45-54,Female,Decision,15,True,Variant B,2669,1711,37,24,News,0.22709163346613545,0.9302325581395349,673,184.3,0.3744710166322212
429,65,411,106,145,1.6,621,167,54.3,276.2,2678.4,27,Could be better,0.32,Negative,Mobile,Opera,Android,1280x720,4G,0.92.70.1,"-35.588275, -140.700496",es_ES,Enterprise,Travel,35-44,Male,Consideration,5,False,Control,3268,387,16,81,News,4.047169811320755,0.6618357487922706,684,330.6,0.10312126642771803
955,15,471,151,130,3.8,605,152,72.4,580.3,3186.3,13,Great!,0.34,Negative,Tablet,Safari,Linux,1920x1080,4G,83.230.69.181,"-57.273595, -92.019361",en_GB,Free,Travel,25-34,Male,Consideration,5,False,Control,2299,1017,49,24,News,6.324503311258278,0.7785123966942149,774,566.5,0.18212346608919433
749,69,400,130,188,1.3,980,24,16.9,268.9,1375.4,15,Awesome!,0.11,Negative,Mobile,Chrome,iOS,1280x720,4G,24.9.132.134,"-42.014919, -131.775494",de_DE,Enterprise,Fitness,55+,Male,Awareness,15,False,Variant B,2356,2151,27,17,Sports,5.7615384615384615,0.40816326530612246,554,464.40000000000003,0.19550676166933253
37,60,249,206,72,1.3,362,98,62.2,97.7,378.8,6,Needs improvement,0.43,Negative,Desktop,Firefox,Linux,2560x1440,4G,229.103.36.73,"27.550739, -27.954200",en_GB,Premium,Food,35-44,Male,Awareness,18,False,Variant B,9430,4572,16,66,News,0.1796116504854369,0.6878453038674033,553,137.89999999999998,0.25791974656810984
452,34,498,248,182,4.2,851,198,50.1,32.3,314.0,36,Could be better,-0.03,Positive,Mobile,Safari,iOS,1280x720,5G,206.209.193.128,"-60.004416, 111.251904",de_DE,Premium,Fitness,18-24,Male,Decision,17,True,Control,4990,2986,5,34,Sports,1.8225806451612903,0.5851938895417156,944,398.00000000000006,0.10286624203821655
892,66,72,273,67,1.3,746,40,30.2,416.4,576.7,17,Needs improvement,-0.88,Negative,Mobile,Firefox,Linux,1280x720,Ethernet,116.38.130.92,"0.377332, -20.535324",es_ES,Enterprise,Food,18-24,Female,Consideration,9,True,Variant A,6701,1630,45,7,News,3.2673992673992673,0.09651474530831099,385,439.70000000000005,0.7220391884862146
951,29,435,57,149,1.7,790,81,76.3,381.7,2343.4,2,Not bad,0.48,Negative,Desktop,Opera,Windows,1280x720,4G,191.191.236.147,"59.263065, 32.797152",de_DE,Premium,Food,55+,Female,Decision,7,False,Control,1786,3255,45,45,News,16.68421052631579,0.5506329113924051,573,537.2,0.16288299052658528
147,14,16,224,97,4.9,538,92,36.5,121.5,2118.3,40,Could be better,-0.15,Neutral,Desktop,Firefox,Windows,1366x768,Ethernet,17.197.74.124,"72.220915, -66.780980",de_DE,Premium,Fashion,55+,Other,Decision,10,True,Control,8237,2209,5,89,Gaming,0.65625,0.02973977695167286,332,118.10000000000001,0.05735731482792805
649,58,417,170,56,1.4,688,4,45.2,527.0,2066.1,3,Awesome!,0.81,Negative,Desktop,Safari,Windows,1366x768,WiFi,56.155.173.255,"-73.447707, -2.669095",en_GB,Free,Fashion,35-44,Other,Decision,19,True,Control,717,1203,15,32,Gaming,3.8176470588235296,0.6061046511627907,591,424.30000000000007,0.25506993853153287
385,28,448,27,147,3.8,613,91,48.3,210.5,2410.2,22,Needs improvement,-0.56,Negative,Tablet,Chrome,iOS,1920x1080,4G,107.131.243.162,"19.578763, 92.682722",en_US,Premium,Fashion,18-24,Other,Awareness,5,False,Variant B,4424,2570,24,10,Gaming,14.25925925925926,0.7308319738988581,566,308.49999999999994,0.08733715044394656
137,16,493,73,55,2.8,787,199,81.2,472.2,463.1,37,Great!,-0.27,Positive,Desktop,Opera,Windows,1440x900,4G,225.234.222.218,"35.883206, 171.621663",en_US,Premium,Tech,45-54,Other,Decision,7,False,Control,3392,1362,28,10,Tech,1.8767123287671232,0.6264294790343075,765,222.8,1.0196501835456704
929,58,27,200,105,2.6,107,22,89.6,27.0,1794.5,32,Needs improvement,-0.12,Negative,Mobile,Firefox,Linux,1366x768,Ethernet,171.110.96.94,"-28.161420, 47.142327",en_US,Enterprise,Fitness,45-54,Other,Decision,4,False,Variant A,197,3098,9,64,Sports,4.645,0.2523364485981308,249,430.20000000000005,0.015045973808860406
820,54,169,72,44,1.8,361,117,70.4,295.4,2395.9,24,Could be better,-0.96,Neutral,Tablet,Chrome,iOS,1280x720,WiFi,232.0.41.28,"25.341800, 163.688928",en_US,Enterprise,Travel,25-34,Female,Awareness,5,True,Variant B,5222,2457,7,77,News,11.38888888888889,0.46814404432132967,358,397.49999999999994,0.12329396051588128
321,94,345,199,185,1.2,972,165,19.2,177.8,1147.0,44,Needs improvement,-0.53,Neutral,Desktop,Safari,Linux,2560x1440,WiFi,250.248.175.242,"12.508697, -138.063471",es_ES,Premium,Tech,25-34,Female,Awareness,12,True,Variant A,1231,491,14,14,Tech,1.6130653266331658,0.3549382716049383,709,290.2,0.15501307759372276
808,93,307,212,5,1.3,265,133,26.2,38.8,1323.0,7,Awesome!,0.31,Neutral,Tablet,Chrome,Linux,1366x768,Ethernet,184.128.43.225,"50.229416, -12.702117",es_ES,Free,Tech,25-34,Other,Awareness,12,True,Variant A,8881,4250,48,89,Tech,3.811320754716981,1.1584905660377358,652,458.20000000000005,0.029327286470143613
581,94,438,13,198,1.9,198,160,29.6,271.4,456.3,24,Not bad,-0.1,Positive,Mobile,Firefox,Windows,1280x720,Ethernet,41.12.194.27,"-32.047264, 51.091923",es_ES,Premium,Travel,18-24,Other,Awareness,10,True,Variant A,8939,3591,45,60,News,44.69230769230769,2.212121212121212,611,386.20000000000005,0.5947841332456717
796,68,411,55,50,3.6,521,19,99.8,341.2,2254.0,7,Great!,0.45,Negative,Desktop,Safari,Windows,1920x1080,5G,7.206.242.226,"-56.081290, -78.652412",de_DE,Enterprise,Fitness,18-24,Female,Awareness,3,False,Variant A,5880,4779,7,5,Sports,14.472727272727273,0.7888675623800384,485,457.70000000000005,0.15137533274179235
866,76,296,248,41,1.7,374,96,45.3,117.0,873.9,14,Awesome!,-0.87,Positive,Desktop,Opera,Linux,1920x1080,Ethernet,60.18.78.188,"-21.241359, -12.838995",de_DE,Enterprise,Travel,55+,Other,Awareness,18,False,Control,1719,3395,5,16,News,3.4919354838709675,0.7914438502673797,640,488.9000000000001,0.13388259526261587
942,53,180,91,26,4.7,585,101,54.8,345.2,3259.6,28,Not bad,0.94,Positive,Tablet,Chrome,Linux,1440x900,4G,61.120.216.42,"74.713190, -153.774764",fr_FR,Enterprise,Food,55+,Female,Decision,4,True,Variant B,1770,855,8,59,News,10.351648351648352,0.3076923076923077,372,451.6,0.10590256473186895
